dataset,graph,solver,num_nodes,num_edges,total_time_ms,solve_time_ms,transformation_time_ms,mwu_iterations,avg_oracle_time_ms,mendel_total_ms,mendel_avg_ms,oblivious_ratio,demand_model,offline_opt,achieved_congestion,ratio_pct,status
Backbone,BtNorthAmerica.lgf,racke_ckr_pointer,36,152,64,0,32,42,0,NaN,NaN,31.551,gravity,1.91515,449.813,23487.1,OK
Backbone,BtNorthAmerica.lgf,racke_random_mst_pointer,36,152,51,0,34,32,0,NaN,NaN,6.4529,gaussian,565189,2.55395e+06,451.874,OK
Backbone,BtNorthAmerica.lgf,racke_random_mst_pointer,36,152,51,0,34,32,0,NaN,NaN,6.4529,uniform,488228,1.98608e+06,406.794,OK
Backbone,BtNorthAmerica.lgf,racke_random_mst_pointer,36,152,51,0,34,32,0,NaN,NaN,6.4529,bimodal,51305.5,229638,447.589,OK
Backbone,BtNorthAmerica.lgf,racke_random_mst_pointer,36,152,51,0,34,32,0,NaN,NaN,6.4529,gravity,1.91515,152.396,7957.42,OK
Backbone,BtNorthAmerica.lgf,racke_frt_mendel_pointer,36,152,7574,6236,146,997,6.19759,2396,2.40321,74.1673,gaussian,565189,7.08721e+06,1253.95,OK
Backbone,BtNorthAmerica.lgf,racke_frt_mendel_pointer,36,152,7574,6236,146,997,6.19759,2396,2.40321,74.1673,uniform,488228,6.0587e+06,1240.96,OK
Backbone,BtNorthAmerica.lgf,racke_frt_mendel_pointer,36,152,7574,6236,146,997,6.19759,2396,2.40321,74.1673,bimodal,51305.5,705527,1375.15,OK
Backbone,BtNorthAmerica.lgf,racke_frt_mendel_pointer,36,152,7574,6236,146,997,6.19759,2396,2.40321,74.1673,gravity,1.91515,358.407,18714.3,OK
Backbone,BtNorthAmerica.lgf,racke_ckr_mendel_pointer,36,152,6249,5016,166,906,5.47351,1868,2.06181,70.1074,gaussian,565189,6.41768e+06,1135.49,OK
Backbone,BtNorthAmerica.lgf,racke_ckr_mendel_pointer,36,152,6249,5016,166,906,5.47351,1868,2.06181,70.1074,uniform,488228,5.4621e+06,1118.76,OK
Backbone,BtNorthAmerica.lgf,racke_ckr_mendel_pointer,36,152,6249,5016,166,906,5.47351,1868,2.06181,70.1074,bimodal,51305.5,609660,1188.29,OK
Backbone,BtNorthAmerica.lgf,racke_ckr_mendel_pointer,36,152,6249,5016,166,906,5.47351,1868,2.06181,70.1074,gravity,1.91515,261.405,13649.4,OK
Backbone,Carnet.lgf,raecke_frt,44,86,16,14,0,3,4.66667,NaN,NaN,1,gaussian,9.61445e+08,1.83499e+09,190.858,OK
Backbone,Carnet.lgf,raecke_frt,44,86,16,14,0,3,4.66667,NaN,NaN,1,uniform,6.9095e+08,1.3417e+09,194.182,OK
Backbone,Carnet.lgf,raecke_frt,44,86,16,14,0,3,4.66667,NaN,NaN,1,bimodal,1.15423e+08,2.11169e+08,182.952,OK
Backbone,Carnet.lgf,raecke_frt,44,86,16,14,0,3,4.66667,NaN,NaN,1,gravity,1.55058,7.44743,480.3,OK
Backbone,Carnet.lgf,raecke_ckr,44,86,2,0,0,4,0,NaN,NaN,1,gaussian,9.61445e+08,1.83499e+09,190.858,OK
Backbone,Carnet.lgf,raecke_ckr,44,86,2,0,0,4,0,NaN,NaN,1,uniform,6.9095e+08,1.3417e+09,194.182,OK
Backbone,Carnet.lgf,raecke_ckr,44,86,2,0,0,4,0,NaN,NaN,1,bimodal,1.15423e+08,2.11169e+08,182.952,OK
Backbone,Carnet.lgf,raecke_ckr,44,86,2,0,0,4,0,NaN,NaN,1,gravity,1.55058,7.44743,480.3,OK
Backbone,Carnet.lgf,raecke_random_mst,44,86,7,0,6,3,0,NaN,NaN,1,gaussian,9.61445e+08,1.83499e+09,190.858,OK
Backbone,Carnet.lgf,raecke_random_mst,44,86,7,0,6,3,0,NaN,NaN,1,uniform,6.9095e+08,1.3417e+09,194.182,OK
Backbone,Carnet.lgf,raecke_random_mst,44,86,7,0,6,3,0,NaN,NaN,1,bimodal,1.15423e+08,2.11169e+08,182.952,OK
Backbone,Carnet.lgf,raecke_random_mst,44,86,7,0,6,3,0,NaN,NaN,1,gravity,1.55058,7.44743,480.3,OK
Backbone,Carnet.lgf,raecke_frt_mendel,44,86,4,0,0,4,0,0,0,1,gaussian,9.61445e+08,1.83499e+09,190.858,OK
Backbone,Carnet.lgf,raecke_frt_mendel,44,86,4,0,0,4,0,0,0,1,uniform,6.9095e+08,1.3417e+09,194.182,OK
Backbone,Carnet.lgf,raecke_frt_mendel,44,86,4,0,0,4,0,0,0,1,bimodal,1.15423e+08,2.11169e+08,182.952,OK
Backbone,Carnet.lgf,raecke_frt_mendel,44,86,4,0,0,4,0,0,0,1,gravity,1.55058,7.44743,480.3,OK
Backbone,Carnet.lgf,raecke_ckr_mendel,44,86,2,0,0,4,0,0,0,1,gaussian,9.61445e+08,1.83499e+09,190.858,OK
Backbone,Carnet.lgf,raecke_ckr_mendel,44,86,2,0,0,4,0,0,0,1,uniform,6.9095e+08,1.3417e+09,194.182,OK
Backbone,Carnet.lgf,raecke_ckr_mendel,44,86,2,0,0,4,0,0,0,1,bimodal,1.15423e+08,2.11169e+08,182.952,OK
Backbone,Carnet.lgf,raecke_ckr_mendel,44,86,2,0,0,4,0,0,0,1,gravity,1.55058,7.44743,480.3,OK
Backbone,Carnet.lgf,racke_frt_pointer,44,86,16,14,0,3,4.66667,NaN,NaN,1,gaussian,9.61445e+08,1.83499e+09,190.858,OK
Backbone,Carnet.lgf,racke_frt_pointer,44,86,16,14,0,3,4.66667,NaN,NaN,1,uniform,6.9095e+08,1.3417e+09,194.182,OK
Backbone,Carnet.lgf,racke_frt_pointer,44,86,16,14,0,3,4.66667,NaN,NaN,1,bimodal,1.15423e+08,2.11169e+08,182.952,OK
Backbone,Carnet.lgf,racke_frt_pointer,44,86,16,14,0,3,4.66667,NaN,NaN,1,gravity,1.55058,7.44743,480.3,OK
Backbone,Carnet.lgf,racke_ckr_pointer,44,86,2,0,0,3,0,NaN,NaN,1,gaussian,9.61445e+08,1.83499e+09,190.858,OK
Backbone,Carnet.lgf,racke_ckr_pointer,44,86,2,0,0,3,0,NaN,NaN,1,uniform,6.9095e+08,1.3417e+09,194.182,OK
Backbone,Carnet.lgf,racke_ckr_pointer,44,86,2,0,0,3,0,NaN,NaN,1,bimodal,1.15423e+08,2.11169e+08,182.952,OK
Backbone,Carnet.lgf,racke_ckr_pointer,44,86,2,0,0,3,0,NaN,NaN,1,gravity,1.55058,7.44743,480.3,OK
Backbone,Carnet.lgf,racke_random_mst_pointer,44,86,82,0,63,29,0,NaN,NaN,1,gaussian,9.61445e+08,1.83499e+09,190.858,OK
Backbone,Carnet.lgf,racke_random_mst_pointer,44,86,82,0,63,29,0,NaN,NaN,1,uniform,6.9095e+08,1.3417e+09,194.182,OK
Backbone,Carnet.lgf,racke_random_mst_pointer,44,86,82,0,63,29,0,NaN,NaN,1,bimodal,1.15423e+08,2.11169e+08,182.952,OK
Backbone,Carnet.lgf,racke_random_mst_pointer,44,86,82,0,63,29,0,NaN,NaN,1,gravity,1.55058,7.44743,480.3,OK
Backbone,Carnet.lgf,racke_frt_mendel_pointer,44,86,4,0,0,4,0,0,0,1,gaussian,9.61445e+08,1.83499e+09,190.858,OK
Backbone,Carnet.lgf,racke_frt_mendel_pointer,44,86,4,0,0,4,0,0,0,1,uniform,6.9095e+08,1.3417e+09,194.182,OK
Backbone,Carnet.lgf,racke_frt_mendel_pointer,44,86,4,0,0,4,0,0,0,1,bimodal,1.15423e+08,2.11169e+08,182.952,OK
Backbone,Carnet.lgf,racke_frt_mendel_pointer,44,86,4,0,0,4,0,0,0,1,gravity,1.55058,7.44743,480.3,OK
Backbone,Carnet.lgf,racke_ckr_mendel_pointer,44,86,2,0,0,4,0,0,0,1,gaussian,9.61445e+08,1.83499e+09,190.858,OK
Backbone,Carnet.lgf,racke_ckr_mendel_pointer,44,86,2,0,0,4,0,0,0,1,uniform,6.9095e+08,1.3417e+09,194.182,OK
Backbone,Carnet.lgf,racke_ckr_mendel_pointer,44,86,2,0,0,4,0,0,0,1,bimodal,1.15423e+08,2.11169e+08,182.952,OK
Backbone,Carnet.lgf,racke_ckr_mendel_pointer,44,86,2,0,0,4,0,0,0,1,gravity,1.55058,7.44743,480.3,OK
Backbone,ChinaTelecom.lgf,raecke_frt,42,132,136,100,19,23,4.30435,NaN,NaN,31.043,gaussian,2.66565e+06,8.34949e+06,313.225,OK
Backbone,ChinaTelecom.lgf,raecke_frt,42,132,136,100,19,23,4.30435,NaN,NaN,31.043,uniform,2.01942e+06,6.52315e+06,323.021,OK
Backbone,ChinaTelecom.lgf,raecke_frt,42,132,136,100,19,23,4.30435,NaN,NaN,31.043,bimodal,219852,680403,309.483,OK
Backbone,ChinaTelecom.lgf,raecke_frt,42,132,136,100,19,23,4.30435,NaN,NaN,31.043,gravity,1.83924,451.22,24533,OK
Backbone,ChinaTelecom.lgf,raecke_ckr,42,132,32,0,19,23,0,NaN,NaN,12.1568,gaussian,2.66565e+06,4.69507e+06,176.132,OK
Backbone,ChinaTelecom.lgf,raecke_ckr,42,132,32,0,19,23,0,NaN,NaN,12.1568,uniform,2.01942e+06,4.05943e+06,201.02,OK
Backbone,ChinaTelecom.lgf,raecke_ckr,42,132,32,0,19,23,0,NaN,NaN,12.1568,bimodal,219852,493329,224.392,OK
Backbone,ChinaTelecom.lgf,raecke_ckr,42,132,32,0,19,23,0,NaN,NaN,12.1568,gravity,1.83924,146.576,7969.41,OK
Backbone,ChinaTelecom.lgf,raecke_random_mst,42,132,73,0,61,19,0,NaN,NaN,33.1448,gaussian,2.66565e+06,6.03395e+06,226.359,OK
Backbone,ChinaTelecom.lgf,raecke_random_mst,42,132,73,0,61,19,0,NaN,NaN,33.1448,uniform,2.01942e+06,4.73609e+06,234.527,OK
Backbone,ChinaTelecom.lgf,raecke_random_mst,42,132,73,0,61,19,0,NaN,NaN,33.1448,bimodal,219852,671368,305.373,OK
Backbone,ChinaTelecom.lgf,raecke_random_mst,42,132,73,0,61,19,0,NaN,NaN,33.1448,gravity,1.83924,285.487,15522,OK
Backbone,ChinaTelecom.lgf,raecke_frt_mendel,42,132,43020,40173,0,2954,13.5518,24644,8.34259,346.534,gaussian,2.66565e+06,2.69012e+07,1009.18,OK
Backbone,ChinaTelecom.lgf,raecke_frt_mendel,42,132,43020,40173,0,2954,13.5518,24644,8.34259,346.534,uniform,2.01942e+06,2.22176e+07,1100.2,OK
Backbone,ChinaTelecom.lgf,raecke_frt_mendel,42,132,43020,40173,0,2954,13.5518,24644,8.34259,346.534,bimodal,219852,2.27971e+06,1036.93,OK
Backbone,ChinaTelecom.lgf,raecke_frt_mendel,42,132,43020,40173,0,2954,13.5518,24644,8.34259,346.534,gravity,1.83924,1365.08,74220,OK
Backbone,ChinaTelecom.lgf,raecke_ckr_mendel,42,132,37007,34257,1,2728,12.4963,20826,7.63416,347.428,gaussian,2.66565e+06,2.99141e+07,1122.2,OK
Backbone,ChinaTelecom.lgf,raecke_ckr_mendel,42,132,37007,34257,1,2728,12.4963,20826,7.63416,347.428,uniform,2.01942e+06,2.4393e+07,1207.92,OK
Backbone,ChinaTelecom.lgf,raecke_ckr_mendel,42,132,37007,34257,1,2728,12.4963,20826,7.63416,347.428,bimodal,219852,2.54972e+06,1159.75,OK
Backbone,ChinaTelecom.lgf,raecke_ckr_mendel,42,132,37007,34257,1,2728,12.4963,20826,7.63416,347.428,gravity,1.83924,1738.46,94520.5,OK
Backbone,ChinaTelecom.lgf,racke_frt_pointer,42,132,136,100,20,23,4.30435,NaN,NaN,31.043,gaussian,2.66565e+06,8.34949e+06,313.225,OK
Backbone,ChinaTelecom.lgf,racke_frt_pointer,42,132,136,100,20,23,4.30435,NaN,NaN,31.043,uniform,2.01942e+06,6.52315e+06,323.021,OK
Backbone,ChinaTelecom.lgf,racke_frt_pointer,42,132,136,100,20,23,4.30435,NaN,NaN,31.043,bimodal,219852,680403,309.483,OK
Backbone,ChinaTelecom.lgf,racke_frt_pointer,42,132,136,100,20,23,4.30435,NaN,NaN,31.043,gravity,1.83924,451.22,24533,OK
Backbone,ChinaTelecom.lgf,racke_ckr_pointer,42,132,34,0,23,22,0,NaN,NaN,36.1856,gaussian,2.66565e+06,6.98345e+06,261.979,OK
Backbone,ChinaTelecom.lgf,racke_ckr_pointer,42,132,34,0,23,22,0,NaN,NaN,36.1856,uniform,2.01942e+06,5.52673e+06,273.679,OK
Backbone,ChinaTelecom.lgf,racke_ckr_pointer,42,132,34,0,23,22,0,NaN,NaN,36.1856,bimodal,219852,540446,245.823,OK
Backbone,ChinaTelecom.lgf,racke_ckr_pointer,42,132,34,0,23,22,0,NaN,NaN,36.1856,gravity,1.83924,410.746,22332.4,OK
Backbone,ChinaTelecom.lgf,racke_random_mst_pointer,42,132,196,0,162,53,0,NaN,NaN,27.3983,gaussian,2.66565e+06,4.69507e+06,176.132,OK
Backbone,ChinaTelecom.lgf,racke_random_mst_pointer,42,132,196,0,162,53,0,NaN,NaN,27.3983,uniform,2.01942e+06,4.05943e+06,201.02,OK
Backbone,ChinaTelecom.lgf,racke_random_mst_pointer,42,132,196,0,162,53,0,NaN,NaN,27.3983,bimodal,219852,493329,224.392,OK
Backbone,ChinaTelecom.lgf,racke_random_mst_pointer,42,132,196,0,162,53,0,NaN,NaN,27.3983,gravity,1.83924,164.95,8968.39,OK
Backbone,ChinaTelecom.lgf,racke_frt_mendel_pointer,42,132,43581,40711,0,2954,13.7312,24991,8.46005,346.534,gaussian,2.66565e+06,2.69012e+07,1009.18,OK
Backbone,ChinaTelecom.lgf,racke_frt_mendel_pointer,42,132,43581,40711,0,2954,13.7312,24991,8.46005,346.534,uniform,2.01942e+06,2.22176e+07,1100.2,OK
Backbone,ChinaTelecom.lgf,racke_frt_mendel_pointer,42,132,43581,40711,0,2954,13.7312,24991,8.46005,346.534,bimodal,219852,2.27971e+06,1036.93,OK
Backbone,ChinaTelecom.lgf,racke_frt_mendel_pointer,42,132,43581,40711,0,2954,13.7312,24991,8.46005,346.534,gravity,1.83924,1365.08,74220,OK
Backbone,ChinaTelecom.lgf,racke_ckr_mendel_pointer,42,132,37024,34265,1,2729,12.5027,20845,7.63833,347.413,gaussian,2.66565e+06,2.99002e+07,1121.68,OK
Backbone,ChinaTelecom.lgf,racke_ckr_mendel_pointer,42,132,37024,34265,1,2729,12.5027,20845,7.63833,347.413,uniform,2.01942e+06,2.43829e+07,1207.42,OK
Backbone,ChinaTelecom.lgf,racke_ckr_mendel_pointer,42,132,37024,34265,1,2729,12.5027,20845,7.63833,347.413,bimodal,219852,2.54848e+06,1159.18,OK
Backbone,ChinaTelecom.lgf,racke_ckr_mendel_pointer,42,132,37024,34265,1,2729,12.5027,20845,7.63833,347.413,gravity,1.83924,1736.8,94430.6,OK
Backbone,Cudi.lgf,raecke_frt,51,104,34,27,0,6,4.5,NaN,NaN,2.3339,gaussian,1.97608e+07,3.63409e+07,183.904,OK
Backbone,Cudi.lgf,raecke_frt,51,104,34,27,0,6,4.5,NaN,NaN,2.3339,uniform,1.5074e+07,2.9971e+07,198.826,OK
Backbone,Cudi.lgf,raecke_frt,51,104,34,27,0,6,4.5,NaN,NaN,2.3339,bimodal,1.33829e+06,4.34037e+06,324.323,OK
Backbone,Cudi.lgf,raecke_frt,51,104,34,27,0,6,4.5,NaN,NaN,2.3339,gravity,1.84642,40.7457,2206.73,OK
Backbone,Cudi.lgf,raecke_ckr,51,104,5,0,0,6,0,NaN,NaN,1.65588,gaussian,1.97608e+07,3.63409e+07,183.904,OK
Backbone,Cudi.lgf,raecke_ckr,51,104,5,0,0,6,0,NaN,NaN,1.65588,uniform,1.5074e+07,2.9971e+07,198.826,OK
Backbone,Cudi.lgf,raecke_ckr,51,104,5,0,0,6,0,NaN,NaN,1.65588,bimodal,1.33829e+06,4.34037e+06,324.323,OK
Backbone,Cudi.lgf,raecke_ckr,51,104,5,0,0,6,0,NaN,NaN,1.65588,gravity,1.84642,40.7457,2206.73,OK
Backbone,Cudi.lgf,raecke_random_mst,51,104,21,0,17,6,0,NaN,NaN,1.63148,gaussian,1.97608e+07,3.63409e+07,183.904,OK
Backbone,Cudi.lgf,raecke_random_mst,51,104,21,0,17,6,0,NaN,NaN,1.63148,uniform,1.5074e+07,2.9971e+07,198.826,OK
Backbone,Cudi.lgf,raecke_random_mst,51,104,21,0,17,6,0,NaN,NaN,1.63148,bimodal,1.33829e+06,4.34037e+06,324.323,OK
Backbone,Cudi.lgf,raecke_random_mst,51,104,21,0,17,6,0,NaN,NaN,1.63148,gravity,1.84642,40.7457,2206.73,OK
Backbone,Cudi.lgf,raecke_frt_mendel,51,104,40,10,0,25,0.4,0,0,8.17384,gaussian,1.97608e+07,3.63409e+07,183.904,OK
Backbone,Cudi.lgf,raecke_frt_mendel,51,104,40,10,0,25,0.4,0,0,8.17384,uniform,1.5074e+07,2.9971e+07,198.826,OK
Backbone,Cudi.lgf,raecke_frt_mendel,51,104,40,10,0,25,0.4,0,0,8.17384,bimodal,1.33829e+06,4.34037e+06,324.323,OK
Backbone,Cudi.lgf,raecke_frt_mendel,51,104,40,10,0,25,0.4,0,0,8.17384,gravity,1.84642,40.7457,2206.73,OK
Backbone,Cudi.lgf,raecke_ckr_mendel,51,104,26,0,0,26,0,0,0,18.1325,gaussian,1.97608e+07,3.63409e+07,183.904,OK
Backbone,Cudi.lgf,raecke_ckr_mendel,51,104,26,0,0,26,0,0,0,18.1325,uniform,1.5074e+07,2.9971e+07,198.826,OK
Backbone,Cudi.lgf,raecke_ckr_mendel,51,104,26,0,0,26,0,0,0,18.1325,bimodal,1.33829e+06,4.34037e+06,324.323,OK
Backbone,Cudi.lgf,raecke_ckr_mendel,51,104,26,0,0,26,0,0,0,18.1325,gravity,1.84642,94.8265,5135.69,OK
Backbone,Cudi.lgf,racke_frt_pointer,51,104,34,27,0,6,4.5,NaN,NaN,2.3339,gaussian,1.97608e+07,3.63409e+07,183.904,OK
Backbone,Cudi.lgf,racke_frt_pointer,51,104,34,27,0,6,4.5,NaN,NaN,2.3339,uniform,1.5074e+07,2.9971e+07,198.826,OK
Backbone,Cudi.lgf,racke_frt_pointer,51,104,34,27,0,6,4.5,NaN,NaN,2.3339,bimodal,1.33829e+06,4.34037e+06,324.323,OK
Backbone,Cudi.lgf,racke_frt_pointer,51,104,34,27,0,6,4.5,NaN,NaN,2.3339,gravity,1.84642,40.7457,2206.73,OK
Backbone,Cudi.lgf,racke_ckr_pointer,51,104,6,0,1,6,0,NaN,NaN,1.76944,gaussian,1.97608e+07,3.63409e+07,183.904,OK
Backbone,Cudi.lgf,racke_ckr_pointer,51,104,6,0,1,6,0,NaN,NaN,1.76944,uniform,1.5074e+07,2.9971e+07,198.826,OK
Backbone,Cudi.lgf,racke_ckr_pointer,51,104,6,0,1,6,0,NaN,NaN,1.76944,bimodal,1.33829e+06,4.34037e+06,324.323,OK
Backbone,Cudi.lgf,racke_ckr_pointer,51,104,6,0,1,6,0,NaN,NaN,1.76944,gravity,1.84642,40.7457,2206.73,OK
Backbone,Cudi.lgf,racke_random_mst_pointer,51,104,179,0,152,44,0,NaN,NaN,1.9698,gaussian,1.97608e+07,3.63409e+07,183.904,OK
Backbone,Cudi.lgf,racke_random_mst_pointer,51,104,179,0,152,44,0,NaN,NaN,1.9698,uniform,1.5074e+07,2.9971e+07,198.826,OK
Backbone,Cudi.lgf,racke_random_mst_pointer,51,104,179,0,152,44,0,NaN,NaN,1.9698,bimodal,1.33829e+06,4.34037e+06,324.323,OK
Backbone,Cudi.lgf,racke_random_mst_pointer,51,104,179,0,152,44,0,NaN,NaN,1.9698,gravity,1.84642,40.7457,2206.73,OK
Backbone,Cudi.lgf,racke_frt_mendel_pointer,51,104,40,10,0,25,0.4,0,0,8.17384,gaussian,1.97608e+07,3.63409e+07,183.904,OK
Backbone,Cudi.lgf,racke_frt_mendel_pointer,51,104,40,10,0,25,0.4,0,0,8.17384,uniform,1.5074e+07,2.9971e+07,198.826,OK
Backbone,Cudi.lgf,racke_frt_mendel_pointer,51,104,40,10,0,25,0.4,0,0,8.17384,bimodal,1.33829e+06,4.34037e+06,324.323,OK
Backbone,Cudi.lgf,racke_frt_mendel_pointer,51,104,40,10,0,25,0.4,0,0,8.17384,gravity,1.84642,40.7457,2206.73,OK
Backbone,Cudi.lgf,racke_ckr_mendel_pointer,51,104,25,0,0,25,0,0,0,7.79846,gaussian,1.97608e+07,3.63409e+07,183.904,OK
Backbone,Cudi.lgf,racke_ckr_mendel_pointer,51,104,25,0,0,25,0,0,0,7.79846,uniform,1.5074e+07,2.9971e+07,198.826,OK
Backbone,Cudi.lgf,racke_ckr_mendel_pointer,51,104,25,0,0,25,0,0,0,7.79846,bimodal,1.33829e+06,4.34037e+06,324.323,OK
Backbone,Cudi.lgf,racke_ckr_mendel_pointer,51,104,25,0,0,25,0,0,0,7.79846,gravity,1.84642,42.8148,2318.8,OK
Backbone,Deltacom.lgf,raecke_frt,113,322,2753,2369,345,36,65.6944,NaN,NaN,13.2836,gaussian,6.82434e+07,8.1456e+08,1193.61,OK
Backbone,Deltacom.lgf,raecke_frt,113,322,2753,2369,345,36,65.6944,NaN,NaN,13.2836,uniform,5.49496e+07,6.71122e+08,1221.34,OK
Backbone,Deltacom.lgf,raecke_frt,113,322,2753,2369,345,36,65.6944,NaN,NaN,13.2836,bimodal,6.26753e+06,7.60005e+07,1212.61,OK
Backbone,Deltacom.lgf,raecke_frt,113,322,2753,2369,345,36,65.6944,NaN,NaN,13.2836,gravity,1.96954,1455.93,73922.2,OK
Backbone,Deltacom.lgf,raecke_ckr,113,322,409,36,334,36,0.972222,NaN,NaN,9.91152,gaussian,6.82434e+07,7.5722e+08,1109.59,OK
Backbone,Deltacom.lgf,raecke_ckr,113,322,409,36,334,36,0.972222,NaN,NaN,9.91152,uniform,5.49496e+07,6.44189e+08,1172.33,OK
Backbone,Deltacom.lgf,raecke_ckr,113,322,409,36,334,36,0.972222,NaN,NaN,9.91152,bimodal,6.26753e+06,7.45654e+07,1189.71,OK
Backbone,Deltacom.lgf,raecke_ckr,113,322,409,36,334,36,0.972222,NaN,NaN,9.91152,gravity,1.96954,1707.52,86696.2,OK
Backbone,Deltacom.lgf,raecke_random_mst,113,322,653,0,638,19,0,NaN,NaN,21.9859,gaussian,6.82434e+07,9.45468e+08,1385.43,OK
Backbone,Deltacom.lgf,raecke_random_mst,113,322,653,0,638,19,0,NaN,NaN,21.9859,uniform,5.49496e+07,7.99142e+08,1454.32,OK
Backbone,Deltacom.lgf,raecke_random_mst,113,322,653,0,638,19,0,NaN,NaN,21.9859,bimodal,6.26753e+06,9.02548e+07,1440.04,OK
Backbone,Deltacom.lgf,raecke_random_mst,113,322,653,0,638,19,0,NaN,NaN,21.9859,gravity,1.96954,1974.78,100266,OK
Backbone,Deltacom.lgf,raecke_frt_mendel,113,322,144772,121161,20636,2948,40.9077,79452,26.9512,330.588,gaussian,6.82434e+07,1.53e+09,2241.98,OK
Backbone,Deltacom.lgf,raecke_frt_mendel,113,322,144772,121161,20636,2948,40.9077,79452,26.9512,330.588,uniform,5.49496e+07,1.27198e+09,2314.82,OK
Backbone,Deltacom.lgf,raecke_frt_mendel,113,322,144772,121161,20636,2948,40.9077,79452,26.9512,330.588,bimodal,6.26753e+06,1.42406e+08,2272.13,OK
Backbone,Deltacom.lgf,raecke_frt_mendel,113,322,144772,121161,20636,2948,40.9077,79452,26.9512,330.588,gravity,1.96954,3168.5,160875,OK
Backbone,Deltacom.lgf,raecke_ckr_mendel,113,322,328962,290817,33513,4687,61.8592,234026,49.9309,327.812,gaussian,6.82434e+07,1.49966e+09,2197.52,OK
Backbone,Deltacom.lgf,raecke_ckr_mendel,113,322,328962,290817,33513,4687,61.8592,234026,49.9309,327.812,uniform,5.49496e+07,1.24129e+09,2258.96,OK
Backbone,Deltacom.lgf,raecke_ckr_mendel,113,322,328962,290817,33513,4687,61.8592,234026,49.9309,327.812,bimodal,6.26753e+06,1.38808e+08,2214.71,OK
Backbone,Deltacom.lgf,raecke_ckr_mendel,113,322,328962,290817,33513,4687,61.8592,234026,49.9309,327.812,gravity,1.96954,3002.35,152439,OK
Backbone,Deltacom.lgf,racke_frt_pointer,113,322,2702,2330,341,36,64.4722,NaN,NaN,13.2836,gaussian,6.82434e+07,8.11443e+08,1189.04,OK
Backbone,Deltacom.lgf,racke_frt_pointer,113,322,2702,2330,341,36,64.4722,NaN,NaN,13.2836,uniform,5.49496e+07,6.68539e+08,1216.64,OK
Backbone,Deltacom.lgf,racke_frt_pointer,113,322,2702,2330,341,36,64.4722,NaN,NaN,13.2836,bimodal,6.26753e+06,7.56704e+07,1207.34,OK
Backbone,Deltacom.lgf,racke_frt_pointer,113,322,2702,2330,341,36,64.4722,NaN,NaN,13.2836,gravity,1.96954,1455.77,73914.3,OK
Backbone,Deltacom.lgf,racke_ckr_pointer,113,322,558,33,491,33,0.969697,NaN,NaN,7.97859,gaussian,6.82434e+07,6.64848e+08,974.23,OK
Backbone,Deltacom.lgf,racke_ckr_pointer,113,322,558,33,491,33,0.969697,NaN,NaN,7.97859,uniform,5.49496e+07,5.6569e+08,1029.47,OK
Backbone,Deltacom.lgf,racke_ckr_pointer,113,322,558,33,491,33,0.969697,NaN,NaN,7.97859,bimodal,6.26753e+06,6.37108e+07,1016.52,OK
Backbone,Deltacom.lgf,racke_ckr_pointer,113,322,558,33,491,33,0.969697,NaN,NaN,7.97859,gravity,1.96954,1405.72,71373.1,OK
Backbone,Deltacom.lgf,racke_random_mst_pointer,113,322,1811,0,1761,59,0,NaN,NaN,21.742,gaussian,6.82434e+07,6.33342e+08,928.063,OK
Backbone,Deltacom.lgf,racke_random_mst_pointer,113,322,1811,0,1761,59,0,NaN,NaN,21.742,uniform,5.49496e+07,5.18422e+08,943.45,OK
Backbone,Deltacom.lgf,racke_random_mst_pointer,113,322,1811,0,1761,59,0,NaN,NaN,21.742,bimodal,6.26753e+06,5.73776e+07,915.474,OK
Backbone,Deltacom.lgf,racke_random_mst_pointer,113,322,1811,0,1761,59,0,NaN,NaN,21.742,gravity,1.96954,1201.97,61027.8,OK
Backbone,Deltacom.lgf,racke_frt_mendel_pointer,113,322,129976,107757,19433,2948,36.366,67787,22.9942,330.588,gaussian,6.82434e+07,1.53e+09,2241.98,OK
Backbone,Deltacom.lgf,racke_frt_mendel_pointer,113,322,129976,107757,19433,2948,36.366,67787,22.9942,330.588,uniform,5.49496e+07,1.27198e+09,2314.82,OK
Backbone,Deltacom.lgf,racke_frt_mendel_pointer,113,322,129976,107757,19433,2948,36.366,67787,22.9942,330.588,bimodal,6.26753e+06,1.42406e+08,2272.13,OK
Backbone,Deltacom.lgf,racke_frt_mendel_pointer,113,322,129976,107757,19433,2948,36.366,67787,22.9942,330.588,gravity,1.96954,3168.5,160875,OK
Backbone,Deltacom.lgf,racke_ckr_mendel_pointer,113,322,337444,301198,31295,5054,59.4276,240508,47.5877,295.382,gaussian,6.82434e+07,1.53076e+09,2243.09,OK
Backbone,Deltacom.lgf,racke_ckr_mendel_pointer,113,322,337444,301198,31295,5054,59.4276,240508,47.5877,295.382,uniform,5.49496e+07,1.26783e+09,2307.27,OK
Backbone,Deltacom.lgf,racke_ckr_mendel_pointer,113,322,337444,301198,31295,5054,59.4276,240508,47.5877,295.382,bimodal,6.26753e+06,1.41814e+08,2262.68,OK
Backbone,Deltacom.lgf,racke_ckr_mendel_pointer,113,322,337444,301198,31295,5054,59.4276,240508,47.5877,295.382,gravity,1.96954,3076.71,156215,OK
Backbone,Digex.lgf,raecke_frt,31,70,22,9,0,10,0.9,NaN,NaN,3.18495,gaussian,1.00996e+06,1.26669e+07,1254.2,OK
