dataset,graph,solver,num_nodes,num_edges,total_time_ms,solve_time_ms,transformation_time_ms,mwu_iterations,avg_oracle_time_ms,mendel_total_ms,mendel_avg_ms,demand_model,offline_opt,achieved_congestion,ratio_pct,status
yates,Arpanet19723.lgf,electrical,50,106,23,23,0,11,2,NaN,NaN,gaussian,22318.7,266736,1195.12,OK
yates,Arpanet19723.lgf,electrical,50,106,23,23,0,11,2,NaN,NaN,gravity,1.94767,31.6996,1627.57,OK
yates,Arpanet19723.lgf,electrical,50,106,24,23,0,11,2,NaN,NaN,bimodal,3288.68,27466.7,835.19,OK
yates,Arpanet19723.lgf,electrical,50,106,24,23,0,11,2,NaN,NaN,uniform,16356,224559,1372.95,OK
yates,Arpanet19723.lgf,electrical,50,106,24,23,0,11,2,NaN,NaN,gaussian,23863.8,264040,1106.44,OK
yates,Arpanet19723.lgf,electrical,50,106,24,23,0,11,2,NaN,NaN,gravity,1.94767,31.7646,1630.9,OK
yates,Arpanet19728.lgf,electrical,58,122,29,28,0,11,2.09091,NaN,NaN,bimodal,3506.02,27047,771.443,OK
yates,Arpanet19728.lgf,electrical,58,122,29,28,0,11,2.09091,NaN,NaN,uniform,19062,264894,1389.64,OK
yates,Arpanet19728.lgf,electrical,58,122,29,28,0,11,2.09091,NaN,NaN,gaussian,24430.7,311295,1274.2,OK
yates,Arpanet19728.lgf,electrical,58,122,29,28,0,11,2.09091,NaN,NaN,gravity,1.95539,32.3765,1655.76,OK
yates,Arpanet19728.lgf,electrical,58,122,29,28,0,11,2.09091,NaN,NaN,bimodal,4301.04,30538.5,710.026,OK
yates,Arpanet19728.lgf,electrical,58,122,29,28,0,11,2.09091,NaN,NaN,uniform,19376,268605,1386.28,OK
yates,Arpanet19728.lgf,electrical,58,122,29,28,0,11,2.09091,NaN,NaN,gaussian,24099.1,314724,1305.96,OK
yates,Arpanet19728.lgf,electrical,58,122,29,28,0,11,2.09091,NaN,NaN,gravity,1.95539,32.1799,1645.7,OK
yates,AsnetAm.lgf,electrical,130,284,172,171,0,14,11.7143,NaN,NaN,bimodal,6288.8,151117,2402.96,OK
yates,AsnetAm.lgf,electrical,130,284,172,171,0,14,11.7143,NaN,NaN,uniform,41345,1.31708e+06,3185.58,OK
yates,AsnetAm.lgf,electrical,130,284,172,171,0,14,11.7143,NaN,NaN,gaussian,59929.6,1.57739e+06,2632.08,OK
yates,AsnetAm.lgf,electrical,130,284,172,171,0,14,11.7143,NaN,NaN,gravity,1.96771,73.6144,3741.11,OK
yates,Atmnet.lgf,electrical,42,86,16,15,0,10,1,NaN,NaN,bimodal,1770.28,19402.5,1096.01,OK
yates,Atmnet.lgf,electrical,42,86,16,15,0,10,1,NaN,NaN,uniform,13647,181074,1326.84,OK
yates,Atmnet.lgf,electrical,42,86,16,15,0,10,1,NaN,NaN,gaussian,18050.3,225127,1247.22,OK
yates,Atmnet.lgf,electrical,42,86,16,15,0,10,1,NaN,NaN,gravity,1.93835,28.7125,1481.29,OK
yates,Atmnet.lgf,electrical,42,86,16,15,0,10,1,NaN,NaN,bimodal,3276.64,16341.7,498.731,OK
yates,Atmnet.lgf,electrical,42,86,16,15,0,10,1,NaN,NaN,uniform,13803,177299,1284.5,OK
yates,Atmnet.lgf,electrical,42,86,16,15,0,10,1,NaN,NaN,gaussian,19414.9,207392,1068.21,OK
yates,Atmnet.lgf,electrical,42,86,16,15,0,10,1,NaN,NaN,gravity,1.93835,28.7261,1481.99,OK
Rocketfuel_Topologies,Atnt.lgf,electrical,22,76,9,9,0,13,0,NaN,NaN,bimodal,864.648,2995.56,346.448,OK
Rocketfuel_Topologies,Atnt.lgf,electrical,22,76,9,9,0,13,0,NaN,NaN,uniform,4142.67,22729.2,548.661,OK
Rocketfuel_Topologies,Atnt.lgf,electrical,22,76,9,9,0,13,0,NaN,NaN,gaussian,5368.05,26396.1,491.727,OK
Rocketfuel_Topologies,Atnt.lgf,electrical,22,76,9,9,0,13,0,NaN,NaN,gravity,1.88089,10.9281,581.009,OK
Rocketfuel_Topologies,Atnt.lgf,electrical,22,76,10,10,0,13,0.0769231,NaN,NaN,bimodal,727.743,2653.93,364.679,OK
Rocketfuel_Topologies,Atnt.lgf,electrical,22,76,10,10,0,13,0.0769231,NaN,NaN,uniform,4518.33,23491.4,519.912,OK
Rocketfuel_Topologies,Atnt.lgf,electrical,22,76,10,10,0,13,0.0769231,NaN,NaN,gaussian,4658.44,23364.1,501.543,OK
Rocketfuel_Topologies,Atnt.lgf,electrical,22,76,10,10,0,13,0.0769231,NaN,NaN,gravity,1.88089,10.717,569.787,OK
yates,AttMpls.lgf,electrical,50,162,39,38,0,15,2.06667,NaN,NaN,bimodal,2473.5,7985.62,322.847,OK
yates,AttMpls.lgf,electrical,50,162,39,38,0,15,2.06667,NaN,NaN,uniform,16022,77748.2,485.259,OK
yates,AttMpls.lgf,electrical,50,162,39,38,0,15,2.06667,NaN,NaN,gaussian,24145,92113.5,381.501,OK
yates,AttMpls.lgf,electrical,50,162,39,38,0,15,2.06667,NaN,NaN,gravity,1.93126,14.6333,757.708,OK
yates,AttMpls.lgf,electrical,50,162,39,38,0,15,2.06667,NaN,NaN,bimodal,2925.72,8332.65,284.807,OK
yates,AttMpls.lgf,electrical,50,162,39,38,0,15,2.06667,NaN,NaN,uniform,15962,78302.5,490.556,OK
yates,AttMpls.lgf,electrical,50,162,39,38,0,15,2.06667,NaN,NaN,gaussian,21835.7,92663.1,424.366,OK
yates,AttMpls.lgf,electrical,50,162,39,38,0,15,2.06667,NaN,NaN,gravity,1.93126,14.9813,775.727,OK
yates,Azrena.lgf,electrical,44,86,17,17,0,10,1.1,NaN,NaN,bimodal,2585.01,29812.8,1153.3,OK
yates,Azrena.lgf,electrical,44,86,17,17,0,10,1.1,NaN,NaN,uniform,14244.5,252211,1770.59,OK
yates,Azrena.lgf,electrical,44,86,17,17,0,10,1.1,NaN,NaN,gaussian,19632.5,310116,1579.6,OK
yates,Azrena.lgf,electrical,44,86,17,17,0,10,1.1,NaN,NaN,gravity,1.93294,37.0465,1916.59,OK
yates,Azrena.lgf,electrical,44,86,17,17,0,10,1.1,NaN,NaN,bimodal,2433.05,27870,1145.48,OK
yates,Azrena.lgf,electrical,44,86,17,17,0,10,1.1,NaN,NaN,uniform,14350,250943,1748.73,OK
yates,Azrena.lgf,electrical,44,86,17,17,0,10,1.1,NaN,NaN,gaussian,24612.2,322388,1309.87,OK
yates,Azrena.lgf,electrical,44,86,17,17,0,10,1.1,NaN,NaN,gravity,1.93294,37.0465,1916.59,OK
Backbone,BBNPlanet.lgf,electrical,27,56,8,7,0,9,0.111111,NaN,NaN,bimodal,184222,1.15253e+06,625.623,OK
Backbone,BBNPlanet.lgf,electrical,27,56,8,7,0,9,0.111111,NaN,NaN,uniform,1.34363e+06,1.15235e+07,857.641,OK
Backbone,BBNPlanet.lgf,electrical,27,56,8,7,0,9,0.111111,NaN,NaN,gaussian,1.44384e+06,1.29619e+07,897.738,OK
Backbone,BBNPlanet.lgf,electrical,27,56,8,7,0,9,0.111111,NaN,NaN,gravity,1.90412,994.104,52208,OK
