dataset,graph,solver,num_nodes,num_edges,total_time_ms,solve_time_ms,transformation_time_ms,mwu_iterations,avg_oracle_time_ms,mendel_total_ms,mendel_avg_ms,demand_model,offline_opt,achieved_congestion,ratio_pct,status
Backbone,1239.lgf,lp_applegate_cohen,30,138,135586,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,300210,2.51016e+06,836.133,OK
Backbone,1239.lgf,lp_applegate_cohen,30,138,135586,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.91807,27.4443,1430.83,OK
SNDLib_Topologies,15_test_full_mesh.lgf,lp_applegate_cohen,15,210,51572,NaN,NaN,NaN,NaN,NaN,NaN,uniform,595.667,975,163.682,OK
SNDLib_Topologies,15_test_full_mesh.lgf,lp_applegate_cohen,15,210,51572,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,98.7565,776.278,786.052,OK
SNDLib_Topologies,15_test_full_mesh.lgf,lp_applegate_cohen,15,210,51572,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,707.699,2130.2,301.004,OK
SNDLib_Topologies,15_test_full_mesh.lgf,lp_applegate_cohen,15,210,51572,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.86667,1.86667,100,OK
SNDLib_Topologies,15_test_full_mesh.lgf,lp_applegate_cohen,15,210,56854,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,73.2474,486.874,664.698,OK
SNDLib_Topologies,15_test_full_mesh.lgf,lp_applegate_cohen,15,210,56854,NaN,NaN,NaN,NaN,NaN,NaN,uniform,606.286,953,157.187,OK
SNDLib_Topologies,15_test_full_mesh.lgf,lp_applegate_cohen,15,210,56854,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,631.634,2166.95,343.07,OK
SNDLib_Topologies,15_test_full_mesh.lgf,lp_applegate_cohen,15,210,56854,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.86667,1.86667,100,OK
SNDLib_Topologies,16_optic_pan_eu.lgf,lp_applegate_cohen,16,44,2567,NaN,NaN,NaN,NaN,NaN,NaN,uniform,3242.41,9851.27,303.826,OK
SNDLib_Topologies,16_optic_pan_eu.lgf,lp_applegate_cohen,16,44,2567,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,518.045,1656.58,319.775,OK
SNDLib_Topologies,16_optic_pan_eu.lgf,lp_applegate_cohen,16,44,2567,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,3707.27,14012.9,377.985,OK
SNDLib_Topologies,16_optic_pan_eu.lgf,lp_applegate_cohen,16,44,2567,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.86777,6.06364,324.646,OK
SNDLib_Topologies,16_optic_pan_eu.lgf,lp_applegate_cohen,16,44,2787,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,357.283,1210.28,338.744,OK
SNDLib_Topologies,16_optic_pan_eu.lgf,lp_applegate_cohen,16,44,2787,NaN,NaN,NaN,NaN,NaN,NaN,uniform,3152.55,9973,316.348,OK
SNDLib_Topologies,16_optic_pan_eu.lgf,lp_applegate_cohen,16,44,2787,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,3604.03,15048.8,417.555,OK
SNDLib_Topologies,16_optic_pan_eu.lgf,lp_applegate_cohen,16,44,2787,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.86777,6.06364,324.646,OK
SNDLib_Topologies,16_test_torus_4x4.lgf,lp_applegate_cohen,16,64,7574,NaN,NaN,NaN,NaN,NaN,NaN,uniform,2239.47,5099,227.688,OK
SNDLib_Topologies,16_test_torus_4x4.lgf,lp_applegate_cohen,16,64,7574,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,199.262,1059.58,531.75,OK
SNDLib_Topologies,16_test_torus_4x4.lgf,lp_applegate_cohen,16,64,7574,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,2676.68,7589.79,283.552,OK
SNDLib_Topologies,16_test_torus_4x4.lgf,lp_applegate_cohen,16,64,7574,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.875,4,213.333,OK
SNDLib_Topologies,16_test_torus_4x4.lgf,lp_applegate_cohen,16,64,7480,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,282.136,1735.21,615.024,OK
SNDLib_Topologies,16_test_torus_4x4.lgf,lp_applegate_cohen,16,64,7480,NaN,NaN,NaN,NaN,NaN,NaN,uniform,2237.31,6086,272.023,OK
SNDLib_Topologies,16_test_torus_4x4.lgf,lp_applegate_cohen,16,64,7480,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,2785.72,8023.18,288.011,OK
SNDLib_Topologies,16_test_torus_4x4.lgf,lp_applegate_cohen,16,64,7480,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.875,4,213.333,OK
Backbone,1755.lgf,lp_applegate_cohen,18,66,9448,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,20464.5,71675.9,350.245,OK
Backbone,1755.lgf,lp_applegate_cohen,18,66,9448,NaN,NaN,NaN,NaN,NaN,NaN,uniform,159204,656010,412.057,OK
Backbone,1755.lgf,lp_applegate_cohen,18,66,9448,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,162766,599970,368.609,OK
