dataset,graph,solver,num_nodes,num_edges,total_time_ms,solve_time_ms,transformation_time_ms,mwu_iterations,avg_oracle_time_ms,demand_model,offline_opt,achieved_congestion,ratio_pct,status
Rocketfuel_Topologies,AS3257.lgf,electrical,27,128,22,21,0,17,1,bimodal,1002.95,2719.5,271.15,OK
Rocketfuel_Topologies,AS3257.lgf,electrical,27,128,22,21,0,17,1,uniform,5582.33,17368,311.125,OK
Rocketfuel_Topologies,AS3257.lgf,electrical,27,128,22,21,0,17,1,gaussian,7240.46,20468.2,282.692,OK
Rocketfuel_Topologies,AS3257.lgf,electrical,27,128,22,21,0,17,1,gravity,1.87451,9.00618,480.454,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_frt,27,128,240,50,122,63,0.746032,bimodal,1002.95,3501.78,349.147,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_frt,27,128,240,50,122,63,0.746032,uniform,5582.33,23331.1,417.945,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_frt,27,128,240,50,122,63,0.746032,gaussian,7240.46,28848.4,398.433,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_frt,27,128,240,50,122,63,0.746032,gravity,1.87451,14.0985,752.117,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_ckr,27,128,119,0,71,66,0,bimodal,1002.95,3010.96,300.209,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_ckr,27,128,119,0,71,66,0,uniform,5582.33,26903,481.932,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_ckr,27,128,119,0,71,66,0,gaussian,7240.46,32658.7,451.058,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_ckr,27,128,119,0,71,66,0,gravity,1.87451,14.2782,761.702,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_random_mst,27,128,288,0,254,56,0,bimodal,1002.95,3048.63,303.965,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_random_mst,27,128,288,0,254,56,0,uniform,5582.33,20651.1,369.937,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_random_mst,27,128,288,0,254,56,0,gaussian,7240.46,24356.5,336.394,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_random_mst,27,128,288,0,254,56,0,gravity,1.87451,12.4081,661.937,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_frt_mendel,27,128,182,22,46,113,0.141593,bimodal,1002.95,3226.7,321.72,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_frt_mendel,27,128,182,22,46,113,0.141593,uniform,5582.33,22332.8,400.063,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_frt_mendel,27,128,182,22,46,113,0.141593,gaussian,7240.46,26138.7,361.009,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_frt_mendel,27,128,182,22,46,113,0.141593,gravity,1.87451,9.1688,489.13,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_ckr_mendel,27,128,147,7,26,111,0.036036,bimodal,1002.95,3624.32,361.364,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_ckr_mendel,27,128,147,7,26,111,0.036036,uniform,5582.33,29892.1,535.477,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_ckr_mendel,27,128,147,7,26,111,0.036036,gaussian,7240.46,34505,476.559,OK
Rocketfuel_Topologies,AS3257.lgf,raecke_ckr_mendel,27,128,147,7,26,111,0.036036,gravity,1.87451,11.8684,633.147,OK
