dataset,graph,solver,num_nodes,num_edges,total_time_ms,solve_time_ms,transformation_time_ms,mwu_iterations,avg_oracle_time_ms,demand_model,offline_opt,achieved_congestion,ratio_pct,status
Rocketfuel_Topologies,AS3967.lgf,electrical,21,72,8,7,0,13,0,bimodal,1122.5,2674.33,238.248,OK
Rocketfuel_Topologies,AS3967.lgf,electrical,21,72,8,7,0,13,0,uniform,4326.33,21444,495.662,OK
Rocketfuel_Topologies,AS3967.lgf,electrical,21,72,8,7,0,13,0,gaussian,5011.41,24822.8,495.325,OK
Rocketfuel_Topologies,AS3967.lgf,electrical,21,72,8,7,0,13,0,gravity,1.88812,11.9683,633.873,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_frt,21,72,12,0,0,16,0,bimodal,1122.5,3516.05,313.234,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_frt,21,72,12,0,0,16,0,uniform,4326.33,27335.1,631.832,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_frt,21,72,12,0,0,16,0,gaussian,5011.41,33102.6,660.546,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_frt,21,72,12,0,0,16,0,gravity,1.88812,14.5975,773.124,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_ckr,21,72,11,0,3,16,0,bimodal,1122.5,4596.55,409.492,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_ckr,21,72,11,0,3,16,0,uniform,4326.33,42976.8,993.377,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_ckr,21,72,11,0,3,16,0,gaussian,5011.41,48341.7,964.633,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_ckr,21,72,11,0,3,16,0,gravity,1.88812,22.9625,1216.16,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_random_mst,21,72,24,0,13,24,0,bimodal,1122.5,3151.52,280.758,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_random_mst,21,72,24,0,13,24,0,uniform,4326.33,26068.1,602.545,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_random_mst,21,72,24,0,13,24,0,gaussian,5011.41,32151.9,641.574,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_random_mst,21,72,24,0,13,24,0,gravity,1.88812,14.1216,747.919,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_frt_mendel,21,72,30,0,2,40,0,bimodal,1122.5,3355.88,298.965,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_frt_mendel,21,72,30,0,2,40,0,uniform,4326.33,26995.2,623.974,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_frt_mendel,21,72,30,0,2,40,0,gaussian,5011.41,32471.6,647.954,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_frt_mendel,21,72,30,0,2,40,0,gravity,1.88812,14.0587,744.587,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_ckr_mendel,21,72,27,0,1,39,0,bimodal,1122.5,3303.69,294.315,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_ckr_mendel,21,72,27,0,1,39,0,uniform,4326.33,26098.9,603.257,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_ckr_mendel,21,72,27,0,1,39,0,gaussian,5011.41,31111.4,620.811,OK
Rocketfuel_Topologies,AS3967.lgf,raecke_ckr_mendel,21,72,27,0,1,39,0,gravity,1.88812,13.528,716.483,OK
