dataset,graph,solver,num_nodes,num_edges,total_time_ms,solve_time_ms,transformation_time_ms,mwu_iterations,avg_oracle_time_ms,demand_model,offline_opt,achieved_congestion,ratio_pct,status
Rocketfuel_Topologies,AS6461.lgf,electrical,17,74,6,6,0,15,0,bimodal,548.882,485.037,88.3681,OK
Rocketfuel_Topologies,AS6461.lgf,electrical,17,74,6,6,0,15,0,uniform,3594.33,4214.93,117.266,OK
Rocketfuel_Topologies,AS6461.lgf,electrical,17,74,6,6,0,15,0,gaussian,3675.67,4049.52,110.171,OK
Rocketfuel_Topologies,AS6461.lgf,electrical,17,74,6,6,0,15,0,gravity,1.84806,1.60213,86.6921,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_frt,17,74,6,0,0,17,0,bimodal,548.882,2204.77,401.683,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_frt,17,74,6,0,0,17,0,uniform,3594.33,18592.2,517.264,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_frt,17,74,6,0,0,17,0,gaussian,3675.67,18818.5,511.973,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_frt,17,74,6,0,0,17,0,gravity,1.84806,12.8063,692.955,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_ckr,17,74,5,0,0,17,0,bimodal,548.882,2931.54,534.092,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_ckr,17,74,5,0,0,17,0,uniform,3594.33,24895.2,692.623,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_ckr,17,74,5,0,0,17,0,gaussian,3675.67,26800.8,729.141,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_ckr,17,74,5,0,0,17,0,gravity,1.84806,19.3024,1044.47,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_random_mst,17,74,13,0,0,26,0,bimodal,548.882,1969.82,358.878,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_random_mst,17,74,13,0,0,26,0,uniform,3594.33,16727.7,465.392,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_random_mst,17,74,13,0,0,26,0,gaussian,3675.67,17907.2,487.183,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_random_mst,17,74,13,0,0,26,0,gravity,1.84806,12.3915,670.513,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_frt_mendel,17,74,8,0,0,27,0,bimodal,548.882,1859.89,338.85,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_frt_mendel,17,74,8,0,0,27,0,uniform,3594.33,18062.6,502.529,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_frt_mendel,17,74,8,0,0,27,0,gaussian,3675.67,18341,498.982,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_frt_mendel,17,74,8,0,0,27,0,gravity,1.84806,9.46986,512.421,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_ckr_mendel,17,74,8,0,0,26,0,bimodal,548.882,1936.49,352.806,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_ckr_mendel,17,74,8,0,0,26,0,uniform,3594.33,17408,484.318,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_ckr_mendel,17,74,8,0,0,26,0,gaussian,3675.67,17655.3,480.328,OK
Rocketfuel_Topologies,AS6461.lgf,raecke_ckr_mendel,17,74,8,0,0,26,0,gravity,1.84806,9.389,508.045,OK
