dataset,graph,solver,num_nodes,num_edges,total_time_ms,solve_time_ms,transformation_time_ms,mwu_iterations,avg_oracle_time_ms,mendel_total_ms,mendel_avg_ms,oblivious_ratio,demand_model,offline_opt,achieved_congestion,ratio_pct,status
SNDLib_Topologies,10_test_smallnet.lgf,racke_ckr_pointer,10,44,1,0,0,14,0,NaN,NaN,4.24491,gaussian,1270.89,6752.14,531.292,OK
SNDLib_Topologies,10_test_smallnet.lgf,racke_ckr_pointer,10,44,1,0,0,14,0,NaN,NaN,4.24491,uniform,1272.36,6443.3,506.404,OK
SNDLib_Topologies,10_test_smallnet.lgf,racke_ckr_pointer,10,44,1,0,0,14,0,NaN,NaN,4.24491,bimodal,174.426,663.003,380.106,OK
SNDLib_Topologies,10_test_smallnet.lgf,racke_ckr_pointer,10,44,1,0,0,14,0,NaN,NaN,4.24491,gravity,1.78926,8.42857,471.066,OK
SNDLib_Topologies,10_test_smallnet.lgf,racke_random_mst_pointer,10,44,1,0,0,17,0,NaN,NaN,3.73203,gaussian,1270.89,7722.21,607.622,OK
SNDLib_Topologies,10_test_smallnet.lgf,racke_random_mst_pointer,10,44,1,0,0,17,0,NaN,NaN,3.73203,uniform,1272.36,6231.08,489.725,OK
SNDLib_Topologies,10_test_smallnet.lgf,racke_random_mst_pointer,10,44,1,0,0,17,0,NaN,NaN,3.73203,bimodal,174.426,649.882,372.583,OK
SNDLib_Topologies,10_test_smallnet.lgf,racke_random_mst_pointer,10,44,1,0,0,17,0,NaN,NaN,3.73203,gravity,1.78926,8.06831,450.931,OK
SNDLib_Topologies,10_test_smallnet.lgf,racke_frt_mendel_pointer,10,44,3,0,0,28,0,0,0,2.86881,gaussian,1270.89,4813.21,378.727,OK
SNDLib_Topologies,10_test_smallnet.lgf,racke_frt_mendel_pointer,10,44,3,0,0,28,0,0,0,2.86881,uniform,1272.36,4340.73,341.155,OK
SNDLib_Topologies,10_test_smallnet.lgf,racke_frt_mendel_pointer,10,44,3,0,0,28,0,0,0,2.86881,bimodal,174.426,432.218,247.794,OK
SNDLib_Topologies,10_test_smallnet.lgf,racke_frt_mendel_pointer,10,44,3,0,0,28,0,0,0,2.86881,gravity,1.78926,6.11808,341.934,OK
SNDLib_Topologies,10_test_smallnet.lgf,racke_ckr_mendel_pointer,10,44,3,0,0,29,0,0,0,3.00513,gaussian,1270.89,4892.42,384.96,OK
SNDLib_Topologies,10_test_smallnet.lgf,racke_ckr_mendel_pointer,10,44,3,0,0,29,0,0,0,3.00513,uniform,1272.36,4687.08,368.376,OK
SNDLib_Topologies,10_test_smallnet.lgf,racke_ckr_mendel_pointer,10,44,3,0,0,29,0,0,0,3.00513,bimodal,174.426,406.636,233.128,OK
